name,current_price_per_night,average_rating,total_reviews_received,address,lat,lng,reviewer_nationality,rating,review_title,review
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Sipoo  Finland,4,Positive surprise!,I remember this hotel about then years back being a little shabby but what a great facelift they have made! Scandinav-ish simplicity with modern boutique-ish details: Sansevieria pot plant  award-winning design lamp and clever forest/countryside landscape pictures create soul-nourishing niceties. The single room on the.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Melbourne  Australia,4,Ok for a short stay,Generally this hotel is fine - it is located a little out of the city centre but close to trams and the Kamppi metro/bus station. Our room was small - we asked about upgrading to a larger room but they were booked out due to.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,,4,Good value for money,If you arrive by train from the airport (ALL trains go to Helsinki's main railways station) you can either walk around 10min to the hotel  or take Tram #2 to Kamppi (3 stops) walk North  then cross over the canal and turn right- you are.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,London,2,There are much better hotels in Helsinki.,This hotel seemed to be used by quite a lot of packages whether from southern Europe or various parts of Asia. It's in a tired building with inadequate investment and the experience is wholly devoid of charm although once public transport system is cracked its.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Northampton  Massachusetts,5,Like living in an IKEA,The rooms seem to be furnished exclusively with IKEA products and the bathroom was small. The reception was very friendly and helpful and the included breakfast buffet excellent. The location is convenient to the main downtown area and it is directly access from the Helsinki.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Ottawa  Canada,5,Location  design  breakfast ...,I loved everything about the hotel ... We had a junior suite with a sauna in the bathroom that was lots of fun. I loved the Thann bath products. I loved the nice big room. I loved having the kettle to make tea ( not.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Eastern Finland  Finland,4,Admire finnsh design,This small hoteli is situated in the centre of Helsinki. Easy access to the railway- and busstation /Kamppi). Escpecially the furniture and decoration of the rooms are the praise for finnish design mentioned  the location of this hotel is very good  you have easy access.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Tampere  Finland,4,Still Going Strong,It's been a long while since I last time stayed at Helka; six or seven years would be my guess. I don't know why actually  as I come to Helsinki quite often for both work and leisure and I've always liked the place. Helka is.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Tampere  Finland,4,Good deals  Finnish design and a pleasant stay,I've stayed at Hotel Helka couple of times. The first time was amazing  and the second was good  but I guess my expectations were too high. The room at my second time was a little shabby  but then again the hotel is advertising that they.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Tampere  Finland,4,Convenient location,Hotel Helka is conveniently located between Kamppi and Etu-Tl  close to Kamppi metro station and in a walking distance to the city center. The room I had (double) was interesting. A cabin in a cruise ship came into mind. Service was friendly (self-serve check-in) and.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Austin  Texas,4,Small rooms  but nice,I only stayed for a night  but I enjoyed my stay. The staff was very friendly and welcoming  although I did have a bit of an issueI was given a room that hadn't been cleaned yet. The gentleman at the front desk apologized and gave.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,New York City,5,Loved Everything About Helka,My 12 night stay at Hotel Helka was superb. Not only did I pay a bargain rate  but was upgraded to the largest of the hotel's double rooms. Now where to begin? Everything about Helka is wonderful: the helpful and friendly staff; the fabulous Alvar.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Waterloo  Canada,4,Nice welcoming hotel,This location is very convenient to the city core and transportation. The hotel is very inviting and is being refreshed in the room levels. Rooms are simple and but more than adequate. Sadly had to deal with some of the plumbing renovation smells for a.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Ontario,5,Loved this IKEA style hotel,What a lovely hotel with fantastic breakfast included! Rooms are a decent size but very basic modular IKEA style furniture. Functional an clean with everything you need  including tea/coffee etc flat screen TV. Bar and restaurant is also nice and the staff are really nice..
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Peymeinade  France,1,I don't understand the positive reviews !,I really don't understand the positive reviews for this hotel (real reviews ??). It's an old and dilapidated hotel... When I arrived  a "receptionist" (absolutely not friendly) just told me to 'check in' by myself (on a kind of computer...). No more information about the.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Connecticut,4,Great City Hotel!,Stayed a few nights at Helka. It was a great home base to explore Helsinki. Centrally located and yet still quiet. (Trams and Buses nearby). Helpful staff  clean modern rooms. Mind you  the rooms were not big but had everything you needed including a little.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Horley  United Kingdom,4,Pretty in Pink,A charming and quaint hotel in a nice central location. Very peaceful with friendly functional staff. Interesting compatible decor. The bedroom was very clean and a vast choice of a healthy Finnish breakfast buffet. Coming from the UK. Wasn't expecting to have a sauna on.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Leipzig  Germany,4,Good hotel  not so friendly breakfast staff,The Helka Hotel had a very nice designed room and the atmosphere in the lobby was quite nice. Its central enough to explore lots of Helsinki's inner city by foot. The negative point was the breakfast staff at least during both of our breakfast. They.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Cork  Ireland,5,Excellent,Superb  peaceful and very clean. Fantastic Staff: really well located in the centre of Helsinki City. All facilities near : Shopping Center's  Metro  Trams and Buses. A wonderful hotel. Matthew :Chairman ARTRAINASSOC
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,London  United Kingdom,5,Good hotel in a convenient location,This is a good hotel  with a good buffet breakfast available. The wifi worked well and the staff were very helpful. This hotel is very close to a metro station with trains and trams. There are also several museums within walking dis
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Oulu  Finland,4,All good,Nice staff and our room was nice & clean  hygiene products were good. Good WiFi and ok breakfast :) We really enjoyed our time there <3 We can definitely come back  was my second time there  but not
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Homburg  Germany,5,Really good hotel and good price,Really liked the stay in the Helka hotel. Close to the mainstation the the Kamppi where the long distance busses leave and close to other places I like to visit. The rooms a very nice and clean and the staff very nice. Cant say anything.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Oxfordshire  United Kingdom,4,Christmas in Helsinki,Very friendly and helpful staff  great central location  good breakfast  but not topped up so choice sometimes limited in the last half hour of service  which could also be crowded and finding a table not always easy. We had a junior suite as a treat.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Helsinki  Finland,4,One night stay in city center,Very pleasant and quiet room. Was surprised that a room in lower floor (2nd) could be so queiet although the location is right in the middle on the city center. In general   no complaints! Bed was comfy and breakfast was nice and selection good..
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Oulu,4,Nice place center of Helsinki,Never fails. Nice place near downtown. 10 min walk on railway station. Normal room whit just renawated bathroom. Helka's own sauna is just great. This was my 8 time to visit there. Higly recomme
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,,5,Cosy hotel in a good location,Helka is very cosy hotel and it in a very good location in the Helsinki centre. Nice breakfast and very friendly staff. Certainly a great hotel when visiting Helsinki. Great location  walking distance to main bus and railway station and Helsinki city centre attraction
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Tampere  Finland,5,Fantastic hotel with reasonable price,I was hoping to have a relaxing weekend in Helsinki just before Christmas  and I hoped the hotel would grant me that luxury. My staying at Hotel Helka was that and more. I enjoyed the decoration of the room and the staff was very helpful..
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Helsinki  Finland,4,Best breakfast buffet in Helsinki!,We stayed in a deluxe double  it was a spacious room  very comfortable bed. The Hotel is in a perfect location  everything is easily accessible and staying in a room that was facing the main road  we couldn't hear a thing. As aforementioned  the restaurant .
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Vantaa  Finland,4,Good with some minus...,I liked hotel overall but there was some noise from the hall while sleeping. Also we could not go to sauna because other one was under renovation and other sauna was for men that time. Receptionist didn't tell me anything about timetables for men or.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Imatra  Finland,5,Cool Place,It was very nice hotel near by Kamppi. It was clean and the stuff was so helpfull. The room was comfortable and so big to us. We liked it very much. Breakfast was very versatile and tasty. The hotel was small but very h
